id_servidor;fk_empresa;home_broker;timestamp;cpu_percent;cpu_freq_current;cpu_time_idle;ram_total_gb;ram_available_gb;ram_used_gb;ram_percent;swap_percent;swap_used_gb;swap_free_gb;disk_percent;disco_taxa_transferencia;latencia_resposta_ms;net_bytes_sent_gb;net_bytes_recv_gb;total_processos;processo_maior_consumo;metodo;endpoint;status_code;latencia_ms;jitter_ms;packet_loss_percent;upload_mbps;download_mbps
4;2;luiz;20-05-2026 11:09:07;0.8;1289.09;98.5;13.34;4.11;9.23;69.2;7.1;0.14;1.86;66.2;0.0;4.12;195.19;328.63;645;python3 (PID: 26902) - 22.2%;GET;/api/portfolio;200;3400;0.81;0.0;0.0051;0.0011
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;GET;/api/trades;200;95;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;GET;/api/account/balance;200;45;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;POST;/api/b3/orders;504;3500;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;POST;/api/auth/logout;500;3200;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;GET;/api/quotes/PETR4;502;400;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;POST;/api/auth/login;503;800;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;POST;/api/b3/orders;504;3500;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;GET;/api/account/balance;200;45;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;POST;/api/deposits;504;4200;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:20;0.5;1334.84;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.25;3.88;195.26;328.64;645;python3 (PID: 26902) - 22.4%;POST;/api/risk/check;503;130;2.06;0.0;0.0009;0.002
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;GET;/api/trades/summary;200;950;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;POST;/api/orders/sell;501;250;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;POST;/api/risk/check;503;130;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;POST;/api/orders/validate;200;3000;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;POST;/api/order-preview;422;800;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;POST;/api/b3/orders;504;3500;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;POST;/api/deposits;504;4200;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;GET;/api/account/balance;200;45;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;GET;/api/account/balance;200;45;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:33;0.9;1160.55;99.1;13.34;4.09;9.24;69.3;7.1;0.14;1.86;66.2;0.04;5.29;195.3;328.67;645;python3 (PID: 26902) - 29.7%;POST;/api/order-preview;422;800;2.89;0.0;0.0001;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;POST;/api/risk/check;503;130;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;GET;/api/portfolio/performance;504;850;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;POST;/api/orders/buy;500;210;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;POST;/api/orders/validate;200;3000;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;GET;/api/quotes/PETR4;502;400;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;POST;/api/deposits;504;4200;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;GET;/api/portfolio/performance;504;850;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;GET;/api/account/balance;200;45;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;GET;/api/portfolio/performance;504;850;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:46;0.6;1372.4;99.2;13.34;4.1;9.23;69.2;7.1;0.14;1.86;66.2;0.0;5.18;195.34;328.7;645;python3 (PID: 26902) - 22.6%;GET;/api/quotes/PETR4;502;400;2.58;0.0;0.0025;0.0001
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/trades;200;95;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/portfolio;200;3400;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;POST;/api/order-preview;422;800;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/account/balance;200;45;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/trades;200;95;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/account/balance;200;45;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/trades/summary;200;950;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/trades;200;95;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/trades/summary;200;950;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:09:59;3.1;1696.49;97.6;13.34;4.31;9.02;67.7;7.1;0.14;1.86;66.2;0.37;3.88;195.47;328.76;638;python3 (PID: 26902) - 29.8%;GET;/api/portfolio/performance;504;850;1.09;0.0;0.027;0.0235
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/deposits;504;4200;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;GET;/api/portfolio/performance;504;850;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/order-preview;422;800;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/deposits;504;4200;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/auth/login;503;800;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/auth/2fa/verify;503;900;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/risk/check;503;130;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/auth/2fa/verify;503;900;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/risk/check;503;130;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:11;0.4;1208.63;97.8;13.34;4.48;8.86;66.4;7.1;0.14;1.86;66.2;0.0;5.98;195.53;328.78;637;python3 (PID: 26902) - 30.0%;POST;/api/orders/validate;200;3000;4.46;0.0;0.0086;0.0011
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;POST;/api/auth/refresh-token;502;500;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;GET;/api/portfolio/performance;504;850;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;POST;/api/order-preview;422;800;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;GET;/api/market/orderbook/PETR4;500;5000;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;GET;/api/b3/session-status;503;85;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;POST;/api/b3/orders;504;3500;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;POST;/api/orders/validate;200;3000;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;POST;/api/auth/2fa/verify;503;900;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;POST;/api/orders/sell;501;250;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:24;0.8;1201.35;99.1;13.34;4.49;8.84;66.3;7.1;0.14;1.86;66.2;2.81;18.29;195.59;328.82;631;python3 (PID: 26902) - 22.4%;POST;/api/auth/refresh-token;502;500;38.17;0.0;0.0019;0.0001
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;GET;/api/quotes/PETR4;502;400;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;GET;/api/b3/session-status;503;85;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;GET;/api/portfolio/performance;504;850;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;POST;/api/orders/validate;200;3000;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;GET;/api/trades/summary;200;950;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;POST;/api/risk/check;503;130;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;POST;/api/order-preview;422;800;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;POST;/api/auth/2fa/verify;503;900;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;GET;/api/b3/session-status;503;85;0.88;0.0;0.0003;0.0002
4;2;luiz;20-05-2026 11:10:37;0.7;1219.14;99.1;13.34;4.58;8.76;65.7;7.1;0.14;1.86;66.2;0.0;3.22;195.61;328.83;612;python3 (PID: 26902) - 22.8%;GET;/api/portfolio/performance;504;850;0.88;0.0;0.0003;0.0002
