fk_empresa;id_servidor;home_broker;timestamp;metodo;endpoint;status_code;latencia_ms;jitter_ms;packet_loss_percent;upload_mbps;download_mbps;categoria
2;3;SRV-DTIC-PROD;20-05-2026 20:36:11;POST;/api/orders/buy;201;1300;10.25;0.0;0.4352;11.8406;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:11;DELETE;/api/orders/cancel;503;1000;10.25;0.0;0.4352;11.8406;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:11;POST;/api/order-preview;503;800;10.25;0.0;0.4352;11.8406;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:11;GET;/api/quotes/VALE3;200;2500;10.25;0.0;0.4352;11.8406;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:11;GET;/api/portfolio/performance;200;2800;10.25;0.0;0.4352;11.8406;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:11;POST;/api/order-preview;503;800;10.25;0.0;0.4352;11.8406;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;POST;/api/risk/check;500;130;6.75;0.0;0.3142;11.8381;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;POST;/api/risk/check;500;130;6.75;0.0;0.3142;11.8381;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;DELETE;/api/orders/cancel;503;1000;6.75;0.0;0.3142;11.8381;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;POST;/api/orders/sell;500;5000;6.75;0.0;0.3142;11.8381;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;POST;/api/deposits;504;2600;6.75;0.0;0.3142;11.8381;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;DELETE;/api/orders/cancel;503;1000;6.75;0.0;0.3142;11.8381;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;POST;/api/risk/check;500;130;6.75;0.0;0.3142;11.8381;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;GET;/api/quotes/PETR4;502;3000;6.75;0.0;0.3142;11.8381;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;GET;/api/trades/summary;200;3100;6.75;0.0;0.3142;11.8381;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:27;GET;/api/portfolio;500;1900;6.75;0.0;0.3142;11.8381;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;POST;/api/b3/orders;502;400;74.75;0.0;0.3193;11.8152;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;GET;/api/portfolio;500;1900;74.75;0.0;0.3193;11.8152;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;GET;/api/portfolio;500;1900;74.75;0.0;0.3193;11.8152;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;GET;/api/account/balance;200;45;74.75;0.0;0.3193;11.8152;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;GET;/api/portfolio/performance;200;2800;74.75;0.0;0.3193;11.8152;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;POST;/api/risk/check;500;130;74.75;0.0;0.3193;11.8152;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;POST;/api/b3/orders;502;400;74.75;0.0;0.3193;11.8152;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;POST;/api/orders/validate;504;170;74.75;0.0;0.3193;11.8152;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;GET;/api/account/balance;200;45;74.75;0.0;0.3193;11.8152;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:36:43;POST;/api/order-preview;503;800;74.75;0.0;0.3193;11.8152;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;GET;/api/portfolio;500;1900;9.75;0.0;0.2838;11.7814;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;POST;/api/auth/refresh-token;502;60;9.75;0.0;0.2838;11.7814;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;POST;/api/deposits;504;2600;9.75;0.0;0.2838;11.7814;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;POST;/api/orders/validate;504;170;9.75;0.0;0.2838;11.7814;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;POST;/api/risk/check;500;130;9.75;0.0;0.2838;11.7814;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;GET;/api/b3/session-status;504;600;9.75;0.0;0.2838;11.7814;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;GET;/api/trades;500;2400;9.75;0.0;0.2838;11.7814;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;GET;/api/portfolio;500;1900;9.75;0.0;0.2838;11.7814;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;POST;/api/risk/check;500;130;9.75;0.0;0.2838;11.7814;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:36:58;GET;/api/portfolio/performance;200;2800;9.75;0.0;0.2838;11.7814;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;POST;/api/auth/refresh-token;502;60;4.25;0.0;0.3191;11.8921;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;DELETE;/api/orders/cancel;503;1000;4.25;0.0;0.3191;11.8921;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;POST;/api/b3/orders;502;400;4.25;0.0;0.3191;11.8921;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;GET;/api/trades/summary;200;3100;4.25;0.0;0.3191;11.8921;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;GET;/api/portfolio/performance;200;2800;4.25;0.0;0.3191;11.8921;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;POST;/api/risk/check;500;130;4.25;0.0;0.3191;11.8921;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;POST;/api/order-preview;503;800;4.25;0.0;0.3191;11.8921;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;POST;/api/orders/buy;201;1300;4.25;0.0;0.3191;11.8921;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;GET;/api/trades/summary;200;3100;4.25;0.0;0.3191;11.8921;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:14;POST;/api/risk/check;500;130;4.25;0.0;0.3191;11.8921;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;POST;/api/risk/check;500;130;3.5;0.0;0.3085;11.7911;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;GET;/api/b3/session-status;504;600;3.5;0.0;0.3085;11.7911;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;GET;/api/quotes/VALE3;200;2500;3.5;0.0;0.3085;11.7911;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;POST;/api/order-preview;503;800;3.5;0.0;0.3085;11.7911;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;GET;/api/account/balance;200;45;3.5;0.0;0.3085;11.7911;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;GET;/api/quotes/VALE3;200;2500;3.5;0.0;0.3085;11.7911;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;GET;/api/trades;500;2400;3.5;0.0;0.3085;11.7911;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;POST;/api/auth/login;200;1200;3.5;0.0;0.3085;11.7911;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;POST;/api/orders/validate;504;170;3.5;0.0;0.3085;11.7911;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:37:31;GET;/api/portfolio/performance;200;2800;3.5;0.0;0.3085;11.7911;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;GET;/api/trades;500;2400;20.25;0.0;0.3223;11.9927;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;GET;/api/trades;500;2400;20.25;0.0;0.3223;11.9927;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;GET;/api/portfolio/performance;200;2800;20.25;0.0;0.3223;11.9927;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;GET;/api/account/balance;200;45;20.25;0.0;0.3223;11.9927;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;DELETE;/api/orders/cancel;503;1000;20.25;0.0;0.3223;11.9927;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;POST;/api/deposits;504;2600;20.25;0.0;0.3223;11.9927;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;GET;/api/trades;500;2400;20.25;0.0;0.3223;11.9927;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;GET;/api/portfolio;500;1900;20.25;0.0;0.3223;11.9927;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;GET;/api/b3/session-status;504;600;20.25;0.0;0.3223;11.9927;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:37:48;GET;/api/portfolio;500;1900;20.25;0.0;0.3223;11.9927;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;POST;/api/b3/orders;502;400;3.75;0.0;0.3215;11.8323;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;GET;/api/portfolio;500;1900;3.75;0.0;0.3215;11.8323;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;POST;/api/orders/sell;500;5000;3.75;0.0;0.3215;11.8323;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;GET;/api/portfolio;500;1900;3.75;0.0;0.3215;11.8323;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;POST;/api/orders/sell;500;5000;3.75;0.0;0.3215;11.8323;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;GET;/api/portfolio;500;1900;3.75;0.0;0.3215;11.8323;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;POST;/api/risk/check;500;130;3.75;0.0;0.3215;11.8323;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;POST;/api/deposits;504;2600;3.75;0.0;0.3215;11.8323;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;GET;/api/trades;500;2400;3.75;0.0;0.3215;11.8323;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:05;POST;/api/risk/check;500;130;3.75;0.0;0.3215;11.8323;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;POST;/api/b3/orders;502;400;4.0;0.0;0.3246;11.8939;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;GET;/api/portfolio/performance;200;2800;4.0;0.0;0.3246;11.8939;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;POST;/api/deposits;504;2600;4.0;0.0;0.3246;11.8939;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;POST;/api/b3/orders;502;400;4.0;0.0;0.3246;11.8939;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;GET;/api/trades/summary;200;3100;4.0;0.0;0.3246;11.8939;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;POST;/api/order-preview;503;800;4.0;0.0;0.3246;11.8939;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;GET;/api/portfolio;500;1900;4.0;0.0;0.3246;11.8939;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;POST;/api/risk/check;500;130;4.0;0.0;0.3246;11.8939;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;POST;/api/orders/validate;504;170;4.0;0.0;0.3246;11.8939;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:38:22;GET;/api/quotes/VALE3;200;2500;4.0;0.0;0.3246;11.8939;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;POST;/api/b3/orders;502;400;13.75;0.0;0.3161;11.8747;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;POST;/api/risk/check;500;130;13.75;0.0;0.3161;11.8747;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;POST;/api/auth/login;200;1200;13.75;0.0;0.3161;11.8747;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;POST;/api/deposits;504;2600;13.75;0.0;0.3161;11.8747;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;POST;/api/b3/orders;502;400;13.75;0.0;0.3161;11.8747;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;POST;/api/auth/login;200;1200;13.75;0.0;0.3161;11.8747;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;GET;/api/trades/summary;200;3100;13.75;0.0;0.3161;11.8747;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;GET;/api/portfolio;500;1900;13.75;0.0;0.3161;11.8747;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;GET;/api/account/balance;200;45;13.75;0.0;0.3161;11.8747;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:38:39;GET;/api/market/orderbook/PETR4;504;3200;13.75;0.0;0.3161;11.8747;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;GET;/api/market/orderbook/PETR4;504;3200;11.25;0.0;0.3218;11.9016;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;POST;/api/deposits;504;2600;11.25;0.0;0.3218;11.9016;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;GET;/api/trades/summary;200;3100;11.25;0.0;0.3218;11.9016;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;GET;/api/trades;500;2400;11.25;0.0;0.3218;11.9016;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;GET;/api/trades/summary;200;3100;11.25;0.0;0.3218;11.9016;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;GET;/api/account/balance;200;45;11.25;0.0;0.3218;11.9016;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;GET;/api/market/news;200;700;11.25;0.0;0.3218;11.9016;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;POST;/api/auth/login;200;1200;11.25;0.0;0.3218;11.9016;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;GET;/api/trades;500;2400;11.25;0.0;0.3218;11.9016;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:38:56;POST;/api/orders/validate;504;170;11.25;0.0;0.3218;11.9016;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;DELETE;/api/orders/cancel;503;1000;15.75;0.0;0.3067;11.7924;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;GET;/api/quotes/VALE3;200;2500;15.75;0.0;0.3067;11.7924;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;POST;/api/orders/sell;500;5000;15.75;0.0;0.3067;11.7924;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;POST;/api/risk/check;500;130;15.75;0.0;0.3067;11.7924;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;POST;/api/risk/check;500;130;15.75;0.0;0.3067;11.7924;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;POST;/api/orders/validate;504;170;15.75;0.0;0.3067;11.7924;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;POST;/api/orders/validate;504;170;15.75;0.0;0.3067;11.7924;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;POST;/api/deposits;504;2600;15.75;0.0;0.3067;11.7924;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;GET;/api/quotes/PETR4;502;3000;15.75;0.0;0.3067;11.7924;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:12;GET;/api/account/balance;200;45;15.75;0.0;0.3067;11.7924;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;POST;/api/orders/validate;504;170;8.25;0.0;0.304;11.8018;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;POST;/api/risk/check;500;130;8.25;0.0;0.304;11.8018;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;GET;/api/portfolio/performance;200;2800;8.25;0.0;0.304;11.8018;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;POST;/api/deposits;504;2600;8.25;0.0;0.304;11.8018;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;GET;/api/quotes/VALE3;200;2500;8.25;0.0;0.304;11.8018;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;POST;/api/order-preview;503;800;8.25;0.0;0.304;11.8018;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;GET;/api/b3/session-status;504;600;8.25;0.0;0.304;11.8018;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;POST;/api/orders/buy;201;1300;8.25;0.0;0.304;11.8018;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;POST;/api/auth/refresh-token;502;60;8.25;0.0;0.304;11.8018;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:28;GET;/api/b3/session-status;504;600;8.25;0.0;0.304;11.8018;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;GET;/api/b3/session-status;504;600;15.75;0.0;0.3054;11.8645;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;GET;/api/account/balance;200;45;15.75;0.0;0.3054;11.8645;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;GET;/api/portfolio/performance;200;2800;15.75;0.0;0.3054;11.8645;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;GET;/api/account/balance;200;45;15.75;0.0;0.3054;11.8645;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;GET;/api/portfolio;500;1900;15.75;0.0;0.3054;11.8645;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;GET;/api/market/orderbook/PETR4;504;3200;15.75;0.0;0.3054;11.8645;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;GET;/api/trades;500;2400;15.75;0.0;0.3054;11.8645;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;POST;/api/auth/logout;500;1800;15.75;0.0;0.3054;11.8645;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;GET;/api/account/balance;200;45;15.75;0.0;0.3054;11.8645;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:39:45;POST;/api/auth/login;200;1200;15.75;0.0;0.3054;11.8645;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;GET;/api/b3/session-status;504;600;5.0;0.0;0.3188;12.2576;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;POST;/api/deposits;504;2600;5.0;0.0;0.3188;12.2576;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;GET;/api/quotes/VALE3;200;2500;5.0;0.0;0.3188;12.2576;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;GET;/api/quotes/VALE3;200;2500;5.0;0.0;0.3188;12.2576;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;GET;/api/market/orderbook/PETR4;504;3200;5.0;0.0;0.3188;12.2576;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;POST;/api/auth/login;200;1200;5.0;0.0;0.3188;12.2576;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;GET;/api/quotes/PETR4;502;3000;5.0;0.0;0.3188;12.2576;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;GET;/api/quotes/PETR4;502;3000;5.0;0.0;0.3188;12.2576;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;POST;/api/risk/check;500;130;5.0;0.0;0.3188;12.2576;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:00;GET;/api/market/news;200;700;5.0;0.0;0.3188;12.2576;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;GET;/api/portfolio;500;1900;3.75;0.0;0.3039;11.8575;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;POST;/api/risk/check;500;130;3.75;0.0;0.3039;11.8575;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;POST;/api/risk/check;500;130;3.75;0.0;0.3039;11.8575;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;GET;/api/market/orderbook/PETR4;504;3200;3.75;0.0;0.3039;11.8575;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;POST;/api/order-preview;503;800;3.75;0.0;0.3039;11.8575;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;POST;/api/auth/refresh-token;502;60;3.75;0.0;0.3039;11.8575;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;GET;/api/quotes/PETR4;502;3000;3.75;0.0;0.3039;11.8575;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;POST;/api/orders/validate;504;170;3.75;0.0;0.3039;11.8575;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;POST;/api/orders/sell;500;5000;3.75;0.0;0.3039;11.8575;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:40:17;DELETE;/api/orders/cancel;503;1000;3.75;0.0;0.3039;11.8575;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;DELETE;/api/orders/cancel;503;1000;7.0;0.0;0.3069;11.8844;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;POST;/api/auth/refresh-token;502;60;7.0;0.0;0.3069;11.8844;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;POST;/api/order-preview;503;800;7.0;0.0;0.3069;11.8844;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;POST;/api/auth/login;200;1200;7.0;0.0;0.3069;11.8844;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;GET;/api/portfolio;500;1900;7.0;0.0;0.3069;11.8844;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;POST;/api/risk/check;500;130;7.0;0.0;0.3069;11.8844;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;GET;/api/quotes/VALE3;200;2500;7.0;0.0;0.3069;11.8844;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;POST;/api/b3/orders;502;400;7.0;0.0;0.3069;11.8844;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;GET;/api/trades;500;2400;7.0;0.0;0.3069;11.8844;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:32;GET;/api/market/news;200;700;7.0;0.0;0.3069;11.8844;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;DELETE;/api/orders/cancel;503;1000;3.25;0.0;0.3037;11.807;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;GET;/api/b3/session-status;504;600;3.25;0.0;0.3037;11.807;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;POST;/api/orders/sell;500;5000;3.25;0.0;0.3037;11.807;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;POST;/api/risk/check;500;130;3.25;0.0;0.3037;11.807;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;GET;/api/trades;500;2400;3.25;0.0;0.3037;11.807;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;GET;/api/trades;500;2400;3.25;0.0;0.3037;11.807;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;GET;/api/portfolio/performance;200;2800;3.25;0.0;0.3037;11.807;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;GET;/api/account/balance;200;45;3.25;0.0;0.3037;11.807;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;POST;/api/auth/refresh-token;502;60;3.25;0.0;0.3037;11.807;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:40:49;GET;/api/market/orderbook/PETR4;504;3200;3.25;0.0;0.3037;11.807;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;POST;/api/risk/check;500;130;7.5;0.0;0.3103;11.873;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;DELETE;/api/orders/cancel;503;1000;7.5;0.0;0.3103;11.873;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;GET;/api/portfolio;500;1900;7.5;0.0;0.3103;11.873;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;GET;/api/market/orderbook/PETR4;504;3200;7.5;0.0;0.3103;11.873;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;POST;/api/deposits;504;2600;7.5;0.0;0.3103;11.873;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;GET;/api/market/news;200;700;7.5;0.0;0.3103;11.873;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;POST;/api/auth/2fa/verify;503;900;7.5;0.0;0.3103;11.873;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;GET;/api/account/balance;200;45;7.5;0.0;0.3103;11.873;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;GET;/api/portfolio/performance;200;2800;7.5;0.0;0.3103;11.873;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:05;POST;/api/orders/sell;500;5000;7.5;0.0;0.3103;11.873;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;POST;/api/risk/check;500;130;3.0;0.0;0.3178;11.9291;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;DELETE;/api/orders/cancel;503;1000;3.0;0.0;0.3178;11.9291;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;GET;/api/quotes/PETR4;502;3000;3.0;0.0;0.3178;11.9291;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;GET;/api/portfolio;500;1900;3.0;0.0;0.3178;11.9291;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;POST;/api/auth/refresh-token;502;60;3.0;0.0;0.3178;11.9291;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;POST;/api/deposits;504;2600;3.0;0.0;0.3178;11.9291;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;POST;/api/deposits;504;2600;3.0;0.0;0.3178;11.9291;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;GET;/api/b3/session-status;504;600;3.0;0.0;0.3178;11.9291;b3
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;GET;/api/portfolio/performance;200;2800;3.0;0.0;0.3178;11.9291;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:22;GET;/api/account/balance;200;45;3.0;0.0;0.3178;11.9291;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;POST;/api/risk/check;500;130;6.5;0.0;0.3052;11.8808;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;GET;/api/market/news;200;700;6.5;0.0;0.3052;11.8808;mercado
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;POST;/api/orders/buy;201;1300;6.5;0.0;0.3052;11.8808;ordens
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;GET;/api/account/balance;200;45;6.5;0.0;0.3052;11.8808;financeiro
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;GET;/api/trades/summary;200;3100;6.5;0.0;0.3052;11.8808;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;POST;/api/risk/check;500;130;6.5;0.0;0.3052;11.8808;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;GET;/api/trades;500;2400;6.5;0.0;0.3052;11.8808;trades
2;3;SRV-DTIC-PROD;20-05-2026 20:41:39;POST;/api/auth/logout;500;1800;6.5;0.0;0.3052;11.8808;trades
