id_servidor;fk_empresa;home_broker;cpu_percent;ram_total_gb;ram_used_gb;disk_percent;ram_percent;timestamp
3;2;SRV-DTIC-PROD;91.7;15.93;15.16;73.8;95.1;2026-05-20 20:38:05
3;2;SRV-DTIC-PROD;91.7;15.93;15.16;73.8;95.1;2026-05-20 20:38:05
3;2;SRV-DTIC-PROD;91.7;15.93;15.16;73.8;95.1;2026-05-20 20:38:05
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;87.2;15.93;15.11;73.8;94.8;2026-05-20 20:38:22
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;92.3;15.93;15.09;73.8;94.7;2026-05-20 20:38:39
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;85.6;15.93;15.13;73.8;95.0;2026-05-20 20:38:56
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;78.5;15.93;15.17;73.8;95.2;2026-05-20 20:39:12
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;75.2;15.93;15.17;73.8;95.2;2026-05-20 20:39:28
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;72.7;15.93;15.2;73.8;95.4;2026-05-20 20:39:45
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;87.9;15.93;15.22;73.8;95.5;2026-05-20 20:40:00
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.3;15.93;15.12;73.9;94.9;2026-05-20 20:40:17
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;75.9;15.93;15.11;73.9;94.8;2026-05-20 20:40:32
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;86.0;15.93;15.1;73.9;94.8;2026-05-20 20:40:49
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;90.3;15.93;15.17;73.9;95.2;2026-05-20 20:41:05
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;93.8;15.93;15.17;73.9;95.2;2026-05-20 20:41:22
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;99.3;15.93;15.18;73.9;95.2;2026-05-20 20:41:39
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;73.9;95.2;2026-05-20 20:41:56
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;95.2;15.93;15.17;73.9;95.2;2026-05-20 20:42:13
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;92.7;15.93;15.21;73.9;95.4;2026-05-20 20:42:30
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;94.5;15.93;15.2;73.9;95.4;2026-05-20 20:42:47
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.3;15.93;15.19;73.9;95.3;2026-05-20 20:43:03
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;97.2;15.93;15.08;73.9;94.6;2026-05-20 20:43:20
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;93.5;15.93;15.08;73.9;94.6;2026-05-20 20:43:36
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.0;15.93;15.13;73.9;94.9;2026-05-20 20:43:53
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;90.6;15.93;15.13;73.9;95.0;2026-05-20 20:44:09
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;99.2;15.93;15.22;73.9;95.5;2026-05-20 20:44:24
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;86.9;15.93;15.03;73.9;94.3;2026-05-20 20:44:41
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;87.8;15.93;15.06;74.0;94.5;2026-05-20 20:44:57
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;92.2;15.93;15.12;74.0;94.9;2026-05-20 20:45:13
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.4;15.93;15.18;74.0;95.3;2026-05-20 20:45:30
3;2;SRV-DTIC-PROD;96.3;15.93;15.18;74.0;95.2;2026-05-20 20:45:47
3;2;SRV-DTIC-PROD;96.3;15.93;15.18;74.0;95.2;2026-05-20 20:45:47
3;2;SRV-DTIC-PROD;96.3;15.93;15.18;74.0;95.2;2026-05-20 20:45:47
3;2;SRV-DTIC-PROD;96.3;15.93;15.18;74.0;95.2;2026-05-20 20:45:47
3;2;SRV-DTIC-PROD;96.3;15.93;15.18;74.0;95.2;2026-05-20 20:45:47
